event_id,season,week,kickoff,home_team,away_team,selected_team,selected_side,provider,line_source,historical_market_line,market_price,price_available,opening_market_line,model_line,projected_selected_margin,edge_points,recommendation,actionability,confidence_score,model_suggested_units,signal_source,home_score,away_score,actual_selected_side_margin,signed_forecast_error,absolute_forecast_error,market_absolute_error,ats_result,ratings_season,ratings_target_week,ratings_source,ratings_source_label,ratings_source_url,ratings_published_at,ratings_safe_after,ratings_sha256,replay_as_of,model_version,production_code_sha256
401524022,2023,5,2023-09-30T19:00:00.000Z,California,Arizona State,Arizona State,away,DraftKings,CFBD /lines archival DraftKings,12.5,,False,12.0,12.0,-12.0,0.5,No Play,No Play,52,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: No Play | Confidence: 52 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,24,21,-3,9.0,9.0,9.5,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401520280,2023,5,2023-09-30T19:30:00.000Z,Auburn,Georgia,Georgia,away,DraftKings,CFBD /lines archival DraftKings,-14.0,,False,-18.5,-14.6,14.6,0.6,No Play,No Play,52,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: No Play | Confidence: 52 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,20,27,7,-7.6,7.6,7.0,loss,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401520283,2023,5,2023-09-30T19:30:00.000Z,Maryland,Indiana,Maryland,home,DraftKings,CFBD /lines archival DraftKings,-14.0,,False,-14.0,-21.3,21.3,7.3,Value,Model Play,75,0.25,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Value | Confidence: 75 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,44,17,27,5.7,5.7,13.0,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401520286,2023,5,2023-09-30T19:30:00.000Z,Nebraska,Michigan,Michigan,away,DraftKings,CFBD /lines archival DraftKings,-17.0,,False,-18.0,-22.3,22.3,5.3,Value,Review Only,71,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Value | Confidence: 71 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+ | Guards: below backtested actionable window,7,45,38,15.7,15.7,21.0,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401520289,2023,5,2023-09-30T19:30:00.000Z,Purdue,Illinois,Illinois,away,DraftKings,CFBD /lines archival DraftKings,1.0,,False,1.0,-4.6,4.6,5.6,Value,Review Only,72,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Value | Confidence: 72 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+ | Guards: below backtested actionable window,44,19,-25,-29.6,29.6,24.0,loss,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401525515,2023,5,2023-09-30T19:30:00.000Z,Georgia Tech,Bowling Green,Bowling Green,away,DraftKings,CFBD /lines archival DraftKings,22.0,,False,22.0,18.7,-18.7,3.3,Lean,Review Only,63,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Lean | Confidence: 63 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,27,38,11,29.7,29.7,33.0,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401525854,2023,5,2023-09-30T19:30:00.000Z,Texas,Kansas,Texas,home,DraftKings,CFBD /lines archival DraftKings,-16.5,,False,-18.0,-19.4,19.4,2.9,Lean,Review Only,61,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Lean | Confidence: 61 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,40,14,26,6.6,6.6,9.5,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401525855,2023,5,2023-09-30T19:30:00.000Z,Texas Tech,Houston,Texas Tech,home,DraftKings,CFBD /lines archival DraftKings,-8.5,,False,-10.0,-11.1,11.1,2.6,Lean,Review Only,60,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Lean | Confidence: 60 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,49,28,21,9.9,9.9,12.5,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401525856,2023,5,2023-09-30T19:30:00.000Z,UCF,Baylor,UCF,home,DraftKings,CFBD /lines archival DraftKings,-12.5,,False,-11.5,-13.9,13.9,1.4,Watch,Review Only,55,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Watch | Confidence: 55 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,35,36,-1,-14.9,14.9,13.5,loss,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401526836,2023,5,2023-09-30T19:30:00.000Z,Massachusetts,Arkansas State,Arkansas State,away,DraftKings,CFBD /lines archival DraftKings,1.0,,False,1.0,-0.1,0.1,1.1,Watch,Review Only,54,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Watch | Confidence: 54 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,28,52,24,23.9,23.9,25.0,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401531424,2023,5,2023-09-30T19:30:00.000Z,Navy,South Florida,South Florida,away,DraftKings,CFBD /lines archival DraftKings,3.0,,False,4.0,1.7,-1.7,1.3,Watch,Review Only,55,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Watch | Confidence: 55 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,30,44,14,15.7,15.7,17.0,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401531881,2023,5,2023-09-30T19:30:00.000Z,Marshall,Old Dominion,Old Dominion,away,DraftKings,CFBD /lines archival DraftKings,14.0,,False,14.0,13.5,-13.5,0.5,No Play,No Play,52,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: No Play | Confidence: 52 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,41,35,-6,7.5,7.5,8.0,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401532409,2023,5,2023-09-30T19:30:00.000Z,Western Michigan,Ball State,Western Michigan,home,DraftKings,CFBD /lines archival DraftKings,-1.5,,False,-1.0,-2.1,2.1,0.6,No Play,No Play,52,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: No Play | Confidence: 52 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,42,24,18,15.9,15.9,16.5,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401532411,2023,5,2023-09-30T19:30:00.000Z,Toledo,Northern Illinois,Toledo,home,DraftKings,CFBD /lines archival DraftKings,-13.0,,False,-12.5,-22.4,22.4,9.4,Value,Model Play,75,0.25,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Value | Confidence: 75 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,35,33,2,-20.4,20.4,11.0,loss,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401520293,2023,5,2023-09-30T20:00:00.000Z,Vanderbilt,Missouri,Missouri,away,DraftKings,CFBD /lines archival DraftKings,-13.5,,False,-13.5,-14.1,14.1,0.6,No Play,No Play,52,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: No Play | Confidence: 52 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,21,38,17,2.9,2.9,3.5,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401531429,2023,5,2023-09-30T20:00:00.000Z,Memphis,Boise State,Memphis,home,DraftKings,CFBD /lines archival DraftKings,-3.5,,False,-3.5,-7.2,7.2,3.7,Lean,Review Only,64,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Lean | Confidence: 64 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,35,32,3,-4.2,4.2,0.5,loss,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401532586,2023,5,2023-09-30T20:00:00.000Z,UNLV,Hawai'i,Hawai'i,away,DraftKings,CFBD /lines archival DraftKings,11.0,,False,11.0,10.7,-10.7,0.3,No Play,No Play,51,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: No Play | Confidence: 51 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,44,20,-24,-13.3,13.3,13.0,loss,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401532588,2023,5,2023-09-30T20:00:00.000Z,Wyoming,New Mexico,New Mexico,away,DraftKings,CFBD /lines archival DraftKings,14.0,,False,14.5,12.1,-12.1,1.9,Watch,Review Only,57,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Watch | Confidence: 57 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,35,26,-9,3.1,3.1,5.0,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401520288,2023,5,2023-09-30T22:00:00.000Z,Ole Miss,LSU,Ole Miss,home,DraftKings,CFBD /lines archival DraftKings,2.5,,False,4.5,-2.2,2.2,4.7,Value,Review Only,68,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Value | Confidence: 68 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+ | Guards: below backtested actionable window,55,49,6,3.8,3.8,8.5,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401524024,2023,5,2023-09-30T22:30:00.000Z,Stanford,Oregon,Oregon,away,DraftKings,CFBD /lines archival DraftKings,-27.0,,False,-27.0,-31.1,31.1,4.1,Value,Review Only,66,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Value | Confidence: 66 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+ | Guards: below backtested actionable window,6,42,36,4.9,4.9,9.0,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401525852,2023,5,2023-09-30T23:00:00.000Z,Oklahoma,Iowa State,Oklahoma,home,DraftKings,CFBD /lines archival DraftKings,-20.0,,False,-20.0,-20.8,20.8,0.8,No Play,No Play,53,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: No Play | Confidence: 53 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,50,20,30,9.2,9.2,10.0,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401531414,2023,5,2023-09-30T23:00:00.000Z,Rice,East Carolina,East Carolina,away,DraftKings,CFBD /lines archival DraftKings,3.5,,False,3.0,0.9,-0.9,2.6,Lean,Review Only,60,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Lean | Confidence: 60 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,24,17,-7,-6.1,6.1,3.5,loss,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401531878,2023,5,2023-09-30T23:00:00.000Z,Georgia Southern,Coastal Carolina,Coastal Carolina,away,DraftKings,CFBD /lines archival DraftKings,6.5,,False,6.5,-2.3,2.3,8.8,Value,Model Play,75,0.25,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Value | Confidence: 75 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,38,28,-10,-12.3,12.3,3.5,loss,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401531879,2023,5,2023-09-30T23:00:00.000Z,Georgia State,Troy,Georgia State,home,DraftKings,CFBD /lines archival DraftKings,-1.5,,False,-1.5,-3.1,3.1,1.6,Watch,Review Only,56,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Watch | Confidence: 56 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,7,28,-21,-24.1,24.1,22.5,loss,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401531883,2023,5,2023-09-30T23:00:00.000Z,Southern Miss,Texas State,Southern Miss,home,DraftKings,CFBD /lines archival DraftKings,5.0,,False,7.0,3.1,-3.1,1.9,Watch,Review Only,57,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Watch | Confidence: 57 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,36,50,-14,-10.9,10.9,9.0,loss,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401520281,2023,5,2023-09-30T23:30:00.000Z,Iowa,Michigan State,Michigan State,away,DraftKings,CFBD /lines archival DraftKings,12.5,,False,11.5,8.0,-8.0,4.5,Value,Review Only,68,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Value | Confidence: 68 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+ | Guards: below backtested actionable window,26,16,-10,-2.0,2.0,2.5,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
401520291,2023,5,2023-09-30T23:30:00.000Z,Tennessee,South Carolina,Tennessee,home,DraftKings,CFBD /lines archival DraftKings,-12.5,,False,-13.0,-14.1,14.1,1.6,Watch,Review Only,56,0.0,NCAAF Spread Model v0.6 Backtested Edge Window | Recommendation: Watch | Confidence: 56 | Home Tier: Historical weekly SP+ snapshot; Away Tier: Historical weekly SP+ snapshot; Home Source: Bill Connelly ESPN post-Week 4 SP+; Away Source: Bill Connelly ESPN post-Week 4 SP+,41,20,21,6.9,6.9,8.5,win,2023,5,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,2023-09-24T09:00:00-04:00,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5,2023-09-24T09:00:00-04:00,NCAAF v0.6 frozen production logic,943a78d33262da5cfec4b3490cf62ed35b839a1a424a2fe5f33bb23d27f8931b
