season,source,source_label,source_url,published_at,target_week,safe_after,team,rating,ratings_sha256
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 4,,2023-09-18T00:00:00-04:00,4,2023-09-18T00:00:00-04:00,Air Force,3.4,73b753b106b92bc36cfda5e5607459d85b436230b19f987f383b2aedb779fa67
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 4,,2023-09-18T00:00:00-04:00,4,2023-09-18T00:00:00-04:00,Akron,-20.0,73b753b106b92bc36cfda5e5607459d85b436230b19f987f383b2aedb779fa67
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 4,,2023-09-18T00:00:00-04:00,4,2023-09-18T00:00:00-04:00,Alabama,25.0,73b753b106b92bc36cfda5e5607459d85b436230b19f987f383b2aedb779fa67
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 4,,2023-09-18T00:00:00-04:00,4,2023-09-18T00:00:00-04:00,App. St.,-2.6,73b753b106b92bc36cfda5e5607459d85b436230b19f987f383b2aedb779fa67
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 4,,2023-09-18T00:00:00-04:00,4,2023-09-18T00:00:00-04:00,Arizona,3.6,73b753b106b92bc36cfda5e5607459d85b436230b19f987f383b2aedb779fa67
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 4,,2023-09-18T00:00:00-04:00,4,2023-09-18T00:00:00-04:00,Arizona St.,-6.3,73b753b106b92bc36cfda5e5607459d85b436230b19f987f383b2aedb779fa67
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 4,,2023-09-18T00:00:00-04:00,4,2023-09-18T00:00:00-04:00,Arkansas,12.0,73b753b106b92bc36cfda5e5607459d85b436230b19f987f383b2aedb779fa67
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 4,,2023-09-18T00:00:00-04:00,4,2023-09-18T00:00:00-04:00,Arkansas St.,-18.4,73b753b106b92bc36cfda5e5607459d85b436230b19f987f383b2aedb779fa67
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 4,,2023-09-18T00:00:00-04:00,4,2023-09-18T00:00:00-04:00,Army,-6.9,73b753b106b92bc36cfda5e5607459d85b436230b19f987f383b2aedb779fa67
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 4,,2023-09-18T00:00:00-04:00,4,2023-09-18T00:00:00-04:00,Auburn,15.5,73b753b106b92bc36cfda5e5607459d85b436230b19f987f383b2aedb779fa67
