season,source,source_label,source_url,published_at,target_week,safe_after,team,rating,ratings_sha256
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Air Force,-1.0,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Akron,-18.6,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Alabama,32.0,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,App. St.,-1.5,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Arizona,4.0,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Arizona St.,-3.0,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Arkansas,16.3,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Arkansas St.,-23.8,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Army,-14.1,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Auburn,17.5,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Ball St.,-17.1,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Baylor,4.9,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,BGSU,-19.4,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Boise St.,-2.0,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Boston Coll.,-9.9,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Buffalo,-11.7,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,BYU,2.6,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,California,7.5,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 2,,2023-09-07T07:00:00-04:00,2,2023-09-07T07:00:00-04:00,Charlotte,-17.3,d7ed2425810b1cfff8999effcdce0904a9968950a96c7fde63b1fe3af5a55ca6
