season,source,source_label,source_url,published_at,target_week,safe_after,team,rating,ratings_sha256
2023,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,5,2023-09-24T09:00:00-04:00,Air Force,6.3,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5
2023,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,5,2023-09-24T09:00:00-04:00,Akron,-17.7,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5
2023,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,5,2023-09-24T09:00:00-04:00,Alabama,22.3,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5
2023,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,5,2023-09-24T09:00:00-04:00,App. St.,-2.5,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5
2023,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,5,2023-09-24T09:00:00-04:00,Arizona,4.5,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5
2023,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,5,2023-09-24T09:00:00-04:00,Arizona St.,-8.1,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5
2023,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,5,2023-09-24T09:00:00-04:00,Arkansas,8.8,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5
2023,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,5,2023-09-24T09:00:00-04:00,Arkansas St.,-15.7,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5
2023,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,5,2023-09-24T09:00:00-04:00,Army,-7.4,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5
2023,ESPN,Bill Connelly ESPN post-Week 4 SP+,https://www.espn.com/college-football/insider/story/_/id/38478223/college-football-2023-week-4-sp%2B-rankings-takeaways,2023-09-24T09:00:00-04:00,5,2023-09-24T09:00:00-04:00,Auburn,9.1,0233e6ee072b577c7c41c23467b53ce847c25e731390919061f2496c180b6fb5
