season,source,source_label,source_url,published_at,target_week,safe_after,team,rating,ratings_sha256
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Air Force,7.8,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Akron,-15.4,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Alabama,22.3,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,App. St.,-3.1,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Arizona,3.7,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Arizona St.,-5.8,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Arkansas,6.6,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Arkansas St.,-11.1,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Army,-8.2,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Auburn,8.0,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Ball St.,-16.8,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Baylor,1.9,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,BGSU,-14.0,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Boise St.,3.3,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Boston Coll.,-9.4,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,Buffalo,-13.4,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 6,,2023-10-02T00:00:00-04:00,6,2023-10-02T00:00:00-04:00,BYU,3.6,5184ea909167ffe127698f1ad9addac01a4b8cd895e889b1e617266c617b4549
