season,source,source_label,source_url,published_at,target_week,safe_after,team,rating,ratings_sha256
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Air Force,1.1,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Akron,-18.3,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Alabama,25.6,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,App. St.,-2.5,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Arizona,3.3,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Arizona St.,-4.6,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Arkansas,13.3,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Arkansas St.,-24.0,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Army,-5.4,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Auburn,14.2,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Ball St.,-19.2,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Baylor,3.4,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,BGSU,-15.0,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Boise St.,-0.4,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Boston Coll.,-7.4,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Buffalo,-13.0,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,BYU,5.4,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,California,4.7,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Charlotte,-17.5,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Cincinnati,10.1,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Clemson,17.5,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,CMU,-14.8,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Coastal Caro.,-1.5,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Colorado,-2.2,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Colorado St.,-20.3,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Duke,11.8,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,ECU,-13.0,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,EMU,-14.2,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,FAU,-4.4,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,FIU,-18.0,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Florida,11.2,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Florida St.,24.5,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
2023,Bill Connelly public workbook,Bill Connelly 2023 SP+ FBS week 3,,2023-09-11T00:00:00-04:00,3,2023-09-11T00:00:00-04:00,Fresno St.,-0.2,bc83fce4d238a7416da3aa878da49859a46e9820855dcf57e85be5f0161ee125
